,s,radiusMin,radiusMax,radiusMean,radiusSd,plHydrophobicityMin,plHydrophobicityMax,plHydrophobicityMean,plHydrophobicitySd,pfHydrophobicityMin,pfHydrophobicityMax,pfHydrophobicityMean,pfHydrophobicitySd,densityMin,densityMax,densityMean,densitySd,energyMin,energyMax,energyMean,energySd
499,-3.0894899368286133,1.4873100519180298,1.4873100519180298,1.4873100519180298,0.0,-0.21973082423210144,-0.21973082423210144,-0.21973082423210144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
500,-3.0633163452148438,1.49287748336792,1.49287748336792,1.49287748336792,0.0,-0.21455153822898865,-0.21455153822898865,-0.21455153822898865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
501,-3.0371437072753906,1.4990594387054443,1.4990594387054443,1.4990594387054443,0.0,-0.2089109718799591,-0.2089109718799591,-0.2089109718799591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
502,-3.010970115661621,1.5057384967803955,1.5057384967803955,1.5057384967803955,0.0,-0.2027857005596161,-0.2027857005596161,-0.2027857005596161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
503,-2.984797477722168,1.5127997398376465,1.5127997398376465,1.5127997398376465,0.0,-0.19616436958312988,-0.19616436958312988,-0.19616436958312988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
504,-2.9586238861083984,1.5201646089553833,1.5201646089553833,1.5201646089553833,0.0,-0.18904945254325867,-0.18904945254325867,-0.18904945254325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
505,-2.9324512481689453,1.5277739763259888,1.5277739763259888,1.5277739763259888,0.0,-0.18146249651908875,-0.18146249651908875,-0.18146249651908875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
506,-2.906277656555176,1.5355700254440308,1.5355700254440308,1.5355700254440308,0.0,-0.17344531416893005,-0.17344531416893005,-0.17344531416893005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
507,-2.8801050186157227,1.5435365438461304,1.5435365438461304,1.5435365438461304,0.0,-0.16506396234035492,-0.16506396234035492,-0.16506396234035492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
508,-2.853931427001953,1.5519074201583862,1.5519074201583862,1.5519074201583862,0.0,-0.15640544891357422,-0.15640544891357422,-0.15640544891357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
509,-2.8277587890625,1.5610026121139526,1.5610026121139526,1.5610026121139526,0.0,-0.14758221805095673,-0.14758221805095673,-0.14758221805095673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
510,-2.8015851974487305,1.5711443424224854,1.5711443424224854,1.5711443424224854,0.0,-0.1387220323085785,-0.1387220323085785,-0.1387220323085785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
511,-2.7754125595092773,1.5823403596878052,1.5823403596878052,1.5823403596878052,0.0,-0.12996576726436615,-0.12996576726436615,-0.12996576726436615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
512,-2.749238967895508,1.593551516532898,1.593551516532898,1.593551516532898,0.0,-0.12145763635635376,-0.12145763635635376,-0.12145763635635376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
513,-2.7230653762817383,1.603516697883606,1.603516697883606,1.603516697883606,0.0,-0.11333974450826645,-0.11333974450826645,-0.11333974450826645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
514,-2.696892738342285,1.6109806299209595,1.6109806299209595,1.6109806299209595,0.0,-0.10574277490377426,-0.10574277490377426,-0.10574277490377426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
515,-2.6707191467285156,1.6152585744857788,1.6152585744857788,1.6152585744857788,0.0,-0.09878166764974594,-0.09878166764974594,-0.09878166764974594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
516,-2.6445465087890625,1.6168123483657837,1.6168123483657837,1.6168123483657837,0.0,-0.09254301339387894,-0.09254301339387894,-0.09254301339387894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
517,-2.618372917175293,1.6162407398223877,1.6162407398223877,1.6162407398223877,0.0,-0.08708663284778595,-0.08708663284778595,-0.08708663284778595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
518,-2.59220027923584,1.6141419410705566,1.6141419410705566,1.6141419410705566,0.0,-0.08244572579860687,-0.08244572579860687,-0.08244572579860687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
519,-2.5660266876220703,1.611079216003418,1.611079216003418,1.611079216003418,0.0,-0.0786258727312088,-0.0786258727312088,-0.0786258727312088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
520,-2.539854049682617,1.6075714826583862,1.6075714826583862,1.6075714826583862,0.0,-0.07560926675796509,-0.07560926675796509,-0.07560926675796509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
521,-2.5136804580688477,1.6041358709335327,1.6041358709335327,1.6041358709335327,0.0,-0.07335744798183441,-0.07335744798183441,-0.07335744798183441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
522,-2.4875078201293945,1.6012663841247559,1.6012663841247559,1.6012663841247559,0.0,-0.07182015478610992,-0.07182015478610992,-0.07182015478610992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
523,-2.461334228515625,1.599105954170227,1.599105954170227,1.599105954170227,0.0,-0.07092909514904022,-0.07092909514904022,-0.07092909514904022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
524,-2.435161590576172,1.5975247621536255,1.5975247621536255,1.5975247621536255,0.0,-0.07061246037483215,-0.07061246037483215,-0.07061246037483215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
525,-2.4089879989624023,1.5963863134384155,1.5963863134384155,1.5963863134384155,0.0,-0.0707959532737732,-0.0707959532737732,-0.0707959532737732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
526,-2.382815361022949,1.595566987991333,1.595566987991333,1.595566987991333,0.0,-0.07140544056892395,-0.07140544056892395,-0.07140544056892395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
527,-2.3566417694091797,1.5950522422790527,1.5950522422790527,1.5950522422790527,0.0,-0.0723692774772644,-0.0723692774772644,-0.0723692774772644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
528,-2.3304691314697266,1.5948783159255981,1.5948783159255981,1.5948783159255981,0.0,-0.07362017780542374,-0.07362017780542374,-0.07362017780542374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
529,-2.304295539855957,1.5950825214385986,1.5950825214385986,1.5950825214385986,0.0,-0.07509701699018478,-0.07509701699018478,-0.07509701699018478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
530,-2.278122901916504,1.595694899559021,1.595694899559021,1.595694899559021,0.0,-0.07674261182546616,-0.07674261182546616,-0.07674261182546616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
531,-2.2519493103027344,1.5967142581939697,1.5967142581939697,1.5967142581939697,0.0,-0.07850754261016846,-0.07850754261016846,-0.07850754261016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
532,-2.2257766723632812,1.5981298685073853,1.5981298685073853,1.5981298685073853,0.0,-0.08034875988960266,-0.08034875988960266,-0.08034875988960266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
533,-2.1996030807495117,1.599931001663208,1.599931001663208,1.599931001663208,0.0,-0.08222955465316772,-0.08222955465316772,-0.08222955465316772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
534,-2.1734304428100586,1.6021099090576172,1.6021099090576172,1.6021099090576172,0.0,-0.08411890268325806,-0.08411890268325806,-0.08411890268325806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
535,-2.147256851196289,1.6046658754348755,1.6046658754348755,1.6046658754348755,0.0,-0.08599129319190979,-0.08599129319190979,-0.08599129319190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
536,-2.121084213256836,1.6076003313064575,1.6076003313064575,1.6076003313064575,0.0,-0.0878257006406784,-0.0878257006406784,-0.0878257006406784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
537,-2.0949106216430664,1.6109135150909424,1.6109135150909424,1.6109135150909424,0.0,-0.08960603922605515,-0.08960603922605515,-0.08960603922605515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
538,-2.0687379837036133,1.614605188369751,1.614605188369751,1.614605188369751,0.0,-0.0913197249174118,-0.0913197249174118,-0.0913197249174118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
539,-2.0425643920898438,1.618672490119934,1.618672490119934,1.618672490119934,0.0,-0.09295780956745148,-0.09295780956745148,-0.09295780956745148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
540,-2.0163917541503906,1.6231122016906738,1.6231122016906738,1.6231122016906738,0.0,-0.09451386332511902,-0.09451386332511902,-0.09451386332511902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
541,-1.990218162536621,1.6279218196868896,1.6279218196868896,1.6279218196868896,0.0,-0.09598411619663239,-0.09598411619663239,-0.09598411619663239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
542,-1.964045524597168,1.6330972909927368,1.6330972909927368,1.6330972909927368,0.0,-0.09736651927232742,-0.09736651927232742,-0.09736651927232742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
543,-1.9378719329833984,1.6386349201202393,1.6386349201202393,1.6386349201202393,0.0,-0.09866047650575638,-0.09866047650575638,-0.09866047650575638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
544,-1.9116992950439453,1.6445300579071045,1.6445300579071045,1.6445300579071045,0.0,-0.09986734390258789,-0.09986734390258789,-0.09986734390258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
545,-1.8855257034301758,1.650778889656067,1.650778889656067,1.650778889656067,0.0,-0.10098927468061447,-0.10098927468061447,-0.10098927468061447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
546,-1.8593521118164062,1.6573803424835205,1.6573803424835205,1.6573803424835205,0.0,-0.10202904045581818,-0.10202904045581818,-0.10202904045581818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
547,-1.8331794738769531,1.6643333435058594,1.6643333435058594,1.6643333435058594,0.0,-0.10298995673656464,-0.10298995673656464,-0.10298995673656464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
548,-1.8070058822631836,1.6716381311416626,1.6716381311416626,1.6716381311416626,0.0,-0.10387595742940903,-0.10387595742940903,-0.10387595742940903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
549,-1.7808332443237305,1.6792922019958496,1.6792922019958496,1.6792922019958496,0.0,-0.10469077527523041,-0.10469077527523041,-0.10469077527523041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
550,-1.754659652709961,1.6872825622558594,1.6872825622558594,1.6872825622558594,0.0,-0.10543866455554962,-0.10543866455554962,-0.10543866455554962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
551,-1.7284870147705078,1.6955904960632324,1.6955904960632324,1.6955904960632324,0.0,-0.10612394660711288,-0.10612394660711288,-0.10612394660711288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
552,-1.7023134231567383,1.704198956489563,1.704198956489563,1.704198956489563,0.0,-0.10675090551376343,-0.10675090551376343,-0.10675090551376343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
553,-1.6761407852172852,1.7131009101867676,1.7131009101867676,1.7131009101867676,0.0,-0.10732360929250717,-0.10732360929250717,-0.10732360929250717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
554,-1.6499671936035156,1.7223329544067383,1.7223329544067383,1.7223329544067383,0.0,-0.10784609615802765,-0.10784609615802765,-0.10784609615802765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
555,-1.6237945556640625,1.7319401502609253,1.7319401502609253,1.7319401502609253,0.0,-0.10832216590642929,-0.10832216590642929,-0.10832216590642929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
556,-1.597620964050293,1.7419681549072266,1.7419681549072266,1.7419681549072266,0.0,-0.10875532776117325,-0.10875532776117325,-0.10875532776117325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
557,-1.5714483261108398,1.752393126487732,1.752393126487732,1.752393126487732,0.0,-0.10914897918701172,-0.10914897918701172,-0.10914897918701172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
558,-1.5452747344970703,1.7630435228347778,1.7630435228347778,1.7630435228347778,0.0,-0.1095065176486969,-0.1095065176486969,-0.1095065176486969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
559,-1.5191020965576172,1.773725986480713,1.773725986480713,1.773725986480713,0.0,-0.10983094573020935,-0.10983094573020935,-0.10983094573020935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
560,-1.4929285049438477,1.7842519283294678,1.7842519283294678,1.7842519283294678,0.0,-0.1101251095533371,-0.1101251095533371,-0.1101251095533371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
561,-1.4667558670043945,1.7945530414581299,1.7945530414581299,1.7945530414581299,0.0,-0.11039159446954727,-0.11039159446954727,-0.11039159446954727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
562,-1.440582275390625,1.804727554321289,1.804727554321289,1.804727554321289,0.0,-0.11063285917043686,-0.11063285917043686,-0.11063285917043686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
563,-1.4144096374511719,1.8148821592330933,1.8148821592330933,1.8148821592330933,0.0,-0.11085108667612076,-0.11085108667612076,-0.11085108667612076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
564,-1.3882360458374023,1.825123906135559,1.825123906135559,1.825123906135559,0.0,-0.11104832589626312,-0.11104832589626312,-0.11104832589626312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
565,-1.3620634078979492,1.8355193138122559,1.8355193138122559,1.8355193138122559,0.0,-0.11122651398181915,-0.11122651398181915,-0.11122651398181915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
566,-1.3358898162841797,1.8461049795150757,1.8461049795150757,1.8461049795150757,0.0,-0.11138740181922913,-0.11138740181922913,-0.11138740181922913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
567,-1.3097171783447266,1.8569141626358032,1.8569141626358032,1.8569141626358032,0.0,-0.11153259873390198,-0.11153259873390198,-0.11153259873390198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
568,-1.283543586730957,1.8679797649383545,1.8679797649383545,1.8679797649383545,0.0,-0.11166350543498993,-0.11166350543498993,-0.11166350543498993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
569,-1.257370948791504,1.8793065547943115,1.8793065547943115,1.8793065547943115,0.0,-0.11178146302700043,-0.11178146302700043,-0.11178146302700043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
570,-1.2311973571777344,1.890886902809143,1.890886902809143,1.890886902809143,0.0,-0.11188772320747375,-0.11188772320747375,-0.11188772320747375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
571,-1.2050247192382812,1.9027115106582642,1.9027115106582642,1.9027115106582642,0.0,-0.11198331415653229,-0.11198331415653229,-0.11198331415653229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
572,-1.1788511276245117,1.9147754907608032,1.9147754907608032,1.9147754907608032,0.0,-0.11206930875778198,-0.11206930875778198,-0.11206930875778198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
573,-1.1526784896850586,1.9270811080932617,1.9270811080932617,1.9270811080932617,0.0,-0.1121465340256691,-0.1121465340256691,-0.1121465340256691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
574,-1.126504898071289,1.9396363496780396,1.9396363496780396,1.9396363496780396,0.0,-0.11221590638160706,-0.11221590638160706,-0.11221590638160706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
575,-1.100332260131836,1.9524468183517456,1.9524468183517456,1.9524468183517456,0.0,-0.11227813363075256,-0.11227813363075256,-0.11227813363075256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
576,-1.0741586685180664,1.9655168056488037,1.9655168056488037,1.9655168056488037,0.0,-0.11233396083116531,-0.11233396083116531,-0.11233396083116531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
577,-1.0479850769042969,1.9788402318954468,1.9788402318954468,1.9788402318954468,0.0,-0.1123838946223259,-0.1123838946223259,-0.1123838946223259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
578,-1.0218124389648438,1.9924083948135376,1.9924083948135376,1.9924083948135376,0.0,-0.11242856830358505,-0.11242856830358505,-0.11242856830358505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
579,-0.9956388473510742,2.0062146186828613,2.0062146186828613,2.0062146186828613,0.0,-0.11246847361326218,-0.11246847361326218,-0.11246847361326218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
580,-0.9694662094116211,2.0202512741088867,2.0202512741088867,2.0202512741088867,0.0,-0.11250409483909607,-0.11250409483909607,-0.11250409483909607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
581,-0.9432926177978516,2.0345163345336914,2.0345163345336914,2.0345163345336914,0.0,-0.11253583431243896,-0.11253583431243896,-0.11253583431243896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
582,-0.9171199798583984,2.0490033626556396,2.0490033626556396,2.0490033626556396,0.0,-0.11256402730941772,-0.11256402730941772,-0.11256402730941772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
583,-0.8909463882446289,2.063710927963257,2.063710927963257,2.063710927963257,0.0,-0.11258906126022339,-0.11258906126022339,-0.11258906126022339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
584,-0.8647737503051758,2.0786333084106445,2.0786333084106445,2.0786333084106445,0.0,-0.11261121183633804,-0.11261121183633804,-0.11261121183633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
585,-0.8386001586914062,2.0937671661376953,2.0937671661376953,2.0937671661376953,0.0,-0.11263078451156616,-0.11263078451156616,-0.11263078451156616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
586,-0.8124275207519531,2.10910701751709,2.10910701751709,2.10910701751709,0.0,-0.11264801770448685,-0.11264801770448685,-0.11264801770448685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
587,-0.7862539291381836,2.1246497631073,2.1246497631073,2.1246497631073,0.0,-0.112663134932518,-0.112663134932518,-0.112663134932518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
588,-0.7600812911987305,2.1403896808624268,2.1403896808624268,2.1403896808624268,0.0,-0.11267635971307755,-0.11267635971307755,-0.11267635971307755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
589,-0.7339076995849609,2.1563243865966797,2.1563243865966797,2.1563243865966797,0.0,-0.11268787086009979,-0.11268787086009979,-0.11268787086009979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4028234663852886e+38,-3.4028234663852886e+38,-3.4028234663852886e+38,0.0
